Code,Year,Fertility Rate
BHR,2010,1.987
BHR,2011,2.025
BHR,2012,2.11
BHR,2013,2.166
BHR,2014,2.149
BHR,2015,2.113
BHR,2016,2.042
BHR,2017,1.984
BHR,2018,1.911
BHR,2019,1.843
BHR,2020,1.86
BHR,2021,1.852
BHR,2022,1.839
BHR,2023,1.824
BGD,1950,6.374
BGD,1951,6.394
BGD,1952,6.406
BGD,1953,6.421
BGD,1954,6.472
BGD,1955,6.505
BGD,1956,6.537
BGD,1957,6.576
BGD,1958,6.608
BGD,1959,6.678
BGD,1960,6.742
BGD,1961,6.78
BGD,1962,6.806
BGD,1963,6.798
BGD,1964,6.785
BGD,1965,6.771
BGD,1966,6.766
BGD,1967,6.79
BGD,1968,6.791
BGD,1969,6.806
BGD,1970,6.839
BGD,1971,6.831
BGD,1972,6.816
BGD,1973,6.8
BGD,1974,6.778
BGD,1975,6.728
BGD,1976,6.66
BGD,1977,6.583
BGD,1978,6.509
BGD,1979,6.421
BGD,1980,6.326
BGD,1981,6.237
BGD,1982,6.118
BGD,1983,5.906
BGD,1984,5.732
BGD,1985,5.539
BGD,1986,5.302
BGD,1987,5.075
BGD,1988,4.849
BGD,1989,4.695
BGD,1990,4.506
BGD,1991,4.261
BGD,1992,4.027
BGD,1993,3.832
BGD,1994,3.737
BGD,1995,3.588
BGD,1996,3.505
BGD,1997,3.502
BGD,1998,3.427
BGD,1999,3.357
BGD,2000,3.279
BGD,2001,3.203
BGD,2002,3.126
BGD,2003,3.029
BGD,2004,2.94
BGD,2005,2.846
BGD,2006,2.755
BGD,2007,2.666
BGD,2008,2.577
BGD,2009,2.484
BGD,2010,2.38
BGD,2011,2.309
BGD,2012,2.263
BGD,2013,2.247
BGD,2014,2.228
BGD,2015,2.227
BGD,2016,2.227
BGD,2017,2.205
BGD,2018,2.193
BGD,2019,2.18
BGD,2020,2.175
BGD,2021,2.173
BGD,2022,2.179
BGD,2023,2.163
BRB,1950,4.473
BRB,1951,4.521
BRB,1952,4.547
BRB,1953,4.529
BRB,1954,4.456
BRB,1955,4.44
BRB,1956,4.18
BRB,1957,4.333
BRB,1958,4.25
BRB,1959,4.276
BRB,1960,4.706
BRB,1961,4.153
BRB,1962,4.3
BRB,1963,4.304
BRB,1964,4.214
BRB,1965,4.176
BRB,1966,4.144
BRB,1967,3.599
BRB,1968,3.574
BRB,1969,3.342
BRB,1970,3.079
BRB,1971,3.199
BRB,1972,3.153
BRB,1973,2.865
BRB,1974,2.652
BRB,1975,2.447
BRB,1976,2.241
BRB,1977,2.201
BRB,1978,1.839
BRB,1979,1.862
BRB,1980,1.777
BRB,1981,1.846
BRB,1982,1.859
BRB,1983,1.856
BRB,1984,1.752
BRB,1985,1.769
BRB,1986,1.694
BRB,1987,1.611
BRB,1988,1.58
BRB,1989,1.638
BRB,1990,1.842
BRB,1991,1.838
BRB,1992,1.804
BRB,1993,1.769
BRB,1994,1.733
BRB,1995,1.704
BRB,1996,1.673
BRB,1997,1.645
BRB,1998,1.62
BRB,1999,1.779
BRB,2000,1.933
BRB,2001,1.955
BRB,2002,1.862
BRB,2003,1.856
BRB,2004,1.797
BRB,2005,1.738
BRB,2006,1.702
BRB,2007,1.755
BRB,2008,1.756
BRB,2009,1.77
BRB,2010,1.785
BRB,2011,1.758
BRB,2012,1.731
BRB,2013,1.729
BRB,2014,1.727
BRB,2015,1.726
BRB,2016,1.724
BRB,2017,1.724
BRB,2018,1.72
BRB,2019,1.715
BRB,2020,1.708
BRB,2021,1.709
BRB,2022,1.712
BRB,2023,1.708
BLR,1950,2.64
BLR,1951,2.66
BLR,1952,2.625
BLR,1953,2.6
BLR,1954,2.607
BLR,1955,2.633
BLR,1956,2.66
BLR,1957,2.69
BLR,1958,2.728
BLR,1959,2.763
BLR,1960,2.757
BLR,1961,2.673
BLR,1962,2.607
BLR,1963,2.479
BLR,1964,2.28
BLR,1965,2.229
BLR,1966,2.273
BLR,1967,2.245
BLR,1968,2.258
BLR,1969,2.232
BLR,1970,2.293
BLR,1971,2.313
BLR,1972,2.28
BLR,1973,2.206
BLR,1974,2.191
BLR,1975,2.133
BLR,1976,2.09
BLR,1977,2.061
BLR,1978,2.033
BLR,1979,1.996
BLR,1980,1.983
BLR,1981,1.989
BLR,1982,1.99
BLR,1983,2.134
BLR,1984,2.078
BLR,1985,2.041
BLR,1986,2.126
BLR,1987,2.055
BLR,1988,2.07
BLR,1989,1.978
BLR,1990,1.86
BLR,1991,1.752
BLR,1992,1.704
BLR,1993,1.577
BLR,1994,1.486
BLR,1995,1.369
BLR,1996,1.307
BLR,1997,1.223
BLR,1998,1.268
BLR,1999,1.263
BLR,2000,1.272
BLR,2001,1.241
BLR,2002,1.202
BLR,2003,1.192
BLR,2004,1.196
BLR,2005,1.221
BLR,2006,1.305
BLR,2007,1.394
BLR,2008,1.449
BLR,2009,1.481
BLR,2010,1.478
BLR,2011,1.524
BLR,2012,1.623
BLR,2013,1.673
BLR,2014,1.702
BLR,2015,1.728
BLR,2016,1.727
BLR,2017,1.55
BLR,2018,1.457
BLR,2019,1.389
BLR,2020,1.369
BLR,2021,1.371
BLR,2022,1.326
BLR,2023,1.208
BEL,1950,2.346
BEL,1951,2.289
BEL,1952,2.332
BEL,1953,2.327
BEL,1954,2.361
BEL,1955,2.382
BEL,1956,2.409
BEL,1957,2.452
BEL,1958,2.498
BEL,1959,2.559
BEL,1960,2.533
BEL,1961,2.622
BEL,1962,2.595
BEL,1963,2.676
BEL,1964,2.702
BEL,1965,2.612
BEL,1966,2.519
BEL,1967,2.409
BEL,1968,2.311
BEL,1969,2.278
BEL,1970,2.254
BEL,1971,2.208
BEL,1972,2.091
BEL,1973,1.953
BEL,1974,1.838
BEL,1975,1.749
BEL,1976,1.738
BEL,1977,1.725
BEL,1978,1.71
BEL,1979,1.707
BEL,1980,1.693
BEL,1981,1.668
BEL,1982,1.612
BEL,1983,1.562
BEL,1984,1.531
BEL,1985,1.504
BEL,1986,1.537
BEL,1987,1.538
BEL,1988,1.568
BEL,1989,1.585
BEL,1990,1.625
BEL,1991,1.656
BEL,1992,1.648
BEL,1993,1.606
BEL,1994,1.563
BEL,1995,1.564
BEL,1996,1.591
BEL,1997,1.603
BEL,1998,1.594
BEL,1999,1.614
BEL,2000,1.663
BEL,2001,1.666
BEL,2002,1.645
BEL,2003,1.665
BEL,2004,1.719
BEL,2005,1.754
BEL,2006,1.794
BEL,2007,1.813
BEL,2008,1.846
BEL,2009,1.835
BEL,2010,1.849
BEL,2011,1.805
BEL,2012,1.784
BEL,2013,1.748
BEL,2014,1.733
BEL,2015,1.69
BEL,2016,1.675
BEL,2017,1.641
BEL,2018,1.616
BEL,2019,1.609
BEL,2020,1.575
BEL,2021,1.599
BEL,2022,1.547
BEL,2023,1.379
BLZ,1950,6.69
BLZ,1951,6.68
BLZ,1952,6.66
BLZ,1953,6.64
BLZ,1954,6.62
BLZ,1955,6.6
BLZ,1956,6.58
BLZ,1957,6.56
BLZ,1958,6.54
BLZ,1959,6.52
BLZ,1960,6.5
BLZ,1961,6.48
BLZ,1962,6.46
BLZ,1963,6.44
BLZ,1964,6.42
BLZ,1965,6.4
BLZ,1966,6.379
BLZ,1967,6.358
BLZ,1968,6.337
BLZ,1969,6.316
BLZ,1970,6.299
BLZ,1971,6.288
BLZ,1972,6.284
BLZ,1973,6.285
BLZ,1974,6.287
BLZ,1975,6.278
BLZ,1976,6.25
BLZ,1977,6.195
BLZ,1978,6.109
BLZ,1979,5.992
BLZ,1980,5.849
BLZ,1981,5.684
BLZ,1982,5.497
BLZ,1983,5.309
BLZ,1984,5.115
BLZ,1985,4.997
BLZ,1986,4.937
BLZ,1987,4.883
BLZ,1988,4.868
BLZ,1989,4.864
BLZ,1990,4.802
BLZ,1991,4.595
BLZ,1992,4.429
BLZ,1993,4.206
BLZ,1994,3.973
BLZ,1995,3.876
BLZ,1996,3.755
BLZ,1997,3.737
BLZ,1998,3.752
BLZ,1999,3.726
BLZ,2000,3.633
BLZ,2001,3.526
BLZ,2002,3.43
BLZ,2003,3.335
BLZ,2004,3.252
BLZ,2005,3.173
BLZ,2006,3.021
BLZ,2007,2.885
BLZ,2008,2.78
BLZ,2009,2.659
BLZ,2010,2.552
BLZ,2011,2.531
BLZ,2012,2.51
BLZ,2013,2.498
BLZ,2014,2.474
BLZ,2015,2.433
BLZ,2016,2.396
BLZ,2017,2.368
BLZ,2018,2.343
BLZ,2019,2.142
BLZ,2020,2.04
BLZ,2021,1.837
BLZ,2022,1.949
BLZ,2023,2.007
BEN,1950,5.751
BEN,1951,5.777
BEN,1952,5.829
BEN,1953,5.883
BEN,1954,5.938
BEN,1955,5.993
BEN,1956,6.05
BEN,1957,6.108
BEN,1958,6.166
BEN,1959,6.225
BEN,1960,6.282
BEN,1961,6.402
BEN,1962,6.457
BEN,1963,6.51
BEN,1964,6.565
BEN,1965,6.605
BEN,1966,6.625
BEN,1967,6.643
BEN,1968,6.669
BEN,1969,6.705
BEN,1970,6.735
BEN,1971,6.766
BEN,1972,6.799
BEN,1973,6.809
BEN,1974,6.822
BEN,1975,6.83
BEN,1976,6.83
BEN,1977,6.832
BEN,1978,6.824
BEN,1979,6.905
BEN,1980,6.989
BEN,1981,7.056
BEN,1982,7.055
BEN,1983,7.045
BEN,1984,7.031
BEN,1985,7.003
BEN,1986,6.962
BEN,1987,6.918
BEN,1988,6.871
BEN,1989,6.815
BEN,1990,6.741
BEN,1991,6.666
BEN,1992,6.593
BEN,1993,6.51
BEN,1994,6.419
BEN,1995,6.33
BEN,1996,6.279
BEN,1997,6.23
BEN,1998,6.136
BEN,1999,6.032
BEN,2000,5.937
BEN,2001,5.848
BEN,2002,5.793
BEN,2003,5.763
BEN,2004,5.718
BEN,2005,5.692
BEN,2006,5.673
BEN,2007,5.627
BEN,2008,5.548
BEN,2009,5.491
BEN,2010,5.452
BEN,2011,5.436
BEN,2012,5.429
BEN,2013,5.41
BEN,2014,5.374
BEN,2015,5.32
BEN,2016,5.254
BEN,2017,5.155
BEN,2018,5.031
BEN,2019,4.9
BEN,2020,4.795
BEN,2021,4.707
BEN,2022,4.634
BEN,2023,4.556
BMU,1950,3.617
BMU,1951,3.565
BMU,1952,3.538
BMU,1953,3.514
BMU,1954,3.508
BMU,1955,3.487
BMU,1956,3.478
BMU,1957,3.543
BMU,1958,3.581
BMU,1959,3.629
BMU,1960,3.63
BMU,1961,3.594
BMU,1962,3.441
BMU,1963,3.476
BMU,1964,3.231
BMU,1965,3.077
BMU,1966,2.794
BMU,1967,2.567
BMU,1968,2.451
BMU,1969,2.361
BMU,1970,2.308
BMU,1971,2.277
BMU,1972,2.225
BMU,1973,2.143
BMU,1974,2.023
BMU,1975,1.888
BMU,1976,1.864
BMU,1977,1.689
BMU,1978,1.798
BMU,1979,1.661
BMU,1980,1.664
BMU,1981,1.596
BMU,1982,1.643
BMU,1983,1.812
BMU,1984,1.683
BMU,1985,1.774
BMU,1986,1.732
BMU,1987,1.746
BMU,1988,1.797
BMU,1989,1.76
BMU,1990,1.699
BMU,1991,1.744
BMU,1992,1.725
BMU,1993,1.7
BMU,1994,1.684
BMU,1995,1.677
BMU,1996,1.699
BMU,1997,1.692
BMU,1998,1.794
BMU,1999,1.794
BMU,2000,1.738
BMU,2001,1.861
BMU,2002,1.815
BMU,2003,1.79
BMU,2004,1.76
BMU,2005,1.782
BMU,2006,1.79
BMU,2007,1.934
BMU,2008,1.86
BMU,2009,1.853
BMU,2010,1.767
BMU,2011,1.569
BMU,2012,1.528
BMU,2013,1.522
BMU,2014,1.42
BMU,2015,1.44
BMU,2016,1.45
BMU,2017,1.419
BMU,2018,1.374
BMU,2019,1.383
BMU,2020,1.451
BMU,2021,1.389
BMU,2022,1.397
BMU,2023,1.401
BTN,1950,6.848
BTN,1951,6.823
BTN,1952,6.802
BTN,1953,6.788
BTN,1954,6.775
BTN,1955,6.762
BTN,1956,6.752
BTN,1957,6.738
BTN,1958,6.721
BTN,1959,6.708
BTN,1960,6.704
BTN,1961,6.698
BTN,1962,6.692
BTN,1963,6.687
BTN,1964,6.682
BTN,1965,6.679
BTN,1966,6.674
BTN,1967,6.669
BTN,1968,6.664
BTN,1969,6.658
BTN,1970,6.65
BTN,1971,6.643
BTN,1972,6.639
BTN,1973,6.633
BTN,1974,6.618
BTN,1975,6.62
BTN,1976,6.616
BTN,1977,6.605
BTN,1978,6.584
BTN,1979,6.553
BTN,1980,6.511
BTN,1981,6.46
BTN,1982,6.402
BTN,1983,6.336
BTN,1984,6.262
BTN,1985,6.176
BTN,1986,6.103
BTN,1987,5.999
BTN,1988,5.88
BTN,1989,5.757
BTN,1990,5.604
BTN,1991,5.451
BTN,1992,5.267
BTN,1993,5.072
BTN,1994,4.866
BTN,1995,4.624
BTN,1996,4.369
BTN,1997,4.088
BTN,1998,3.853
BTN,1999,3.607
BTN,2000,3.378
BTN,2001,3.188
BTN,2002,3.012
BTN,2003,2.865
BTN,2004,2.781
BTN,2005,2.726
BTN,2006,2.66
BTN,2007,2.589
BTN,2008,2.481
BTN,2009,2.364
BTN,2010,2.252
BTN,2011,2.155
BTN,2012,2.068
BTN,2013,2
BTN,2014,1.923
BTN,2015,1.835
BTN,2016,1.738
BTN,2017,1.621
BTN,2018,1.517
BTN,2019,1.448
BTN,2020,1.502
BTN,2021,1.488
BTN,2022,1.478
BTN,2023,1.462
BOL,1950,6.191
BOL,1951,6.191
BOL,1952,6.183
BOL,1953,6.202
BOL,1954,6.214
BOL,1955,6.241
BOL,1956,6.246
BOL,1957,6.264
BOL,1958,6.271
BOL,1959,6.276
BOL,1960,6.273
BOL,1961,6.257
BOL,1962,6.246
BOL,1963,6.232
BOL,1964,6.21
BOL,1965,6.182
BOL,1966,6.158
BOL,1967,6.133
BOL,1968,6.101
BOL,1969,6.058
BOL,1970,6.004
BOL,1971,5.947
BOL,1972,5.885
BOL,1973,5.847
BOL,1974,5.796
BOL,1975,5.748
BOL,1976,5.739
BOL,1977,5.673
BOL,1978,5.61
BOL,1979,5.542
BOL,1980,5.474
BOL,1981,5.408
BOL,1982,5.346
BOL,1983,5.289
BOL,1984,5.242
BOL,1985,5.153
BOL,1986,5.115
BOL,1987,5.063
BOL,1988,5.025
BOL,1989,4.965
BOL,1990,4.9
BOL,1991,4.846
BOL,1992,4.713
BOL,1993,4.592
BOL,1994,4.494
BOL,1995,4.409
BOL,1996,4.336
BOL,1997,4.219
BOL,1998,4.149
BOL,1999,4.09
BOL,2000,3.991
BOL,2001,3.89
BOL,2002,3.802
BOL,2003,3.721
BOL,2004,3.633
BOL,2005,3.558
BOL,2006,3.533
BOL,2007,3.447
BOL,2008,3.364
BOL,2009,3.287
BOL,2010,3.213
BOL,2011,3.143
BOL,2012,3.076
BOL,2013,3.01
BOL,2014,2.947
BOL,2015,2.886
BOL,2016,2.829
BOL,2017,2.777
BOL,2018,2.73
BOL,2019,2.688
BOL,2020,2.651
BOL,2021,2.618
BOL,2022,2.584
BOL,2023,2.547
BES,1950,5.708
BES,1951,5.7
BES,1952,5.691
BES,1953,5.668
BES,1954,5.602
BES,1955,5.46
BES,1956,5.272
BES,1957,5.064
BES,1958,4.888
BES,1959,4.783
BES,1960,4.762
BES,1961,4.752
BES,1962,4.736
BES,1963,4.691
BES,1964,4.609
BES,1965,4.447
BES,1966,4.155
BES,1967,3.777
BES,1968,3.491
BES,1969,3.298
BES,1970,3.156
BES,1971,3.035
BES,1972,2.962
BES,1973,2.949
BES,1974,2.954
BES,1975,2.946
BES,1976,2.916
BES,1977,2.862
BES,1978,2.793
BES,1979,2.737
BES,1980,2.712
BES,1981,2.707
BES,1982,2.718
BES,1983,2.707
BES,1984,2.671
BES,1985,2.615
BES,1986,2.554
BES,1987,2.486
BES,1988,2.442
BES,1989,2.412
BES,1990,2.404
BES,1991,2.412
BES,1992,2.418
BES,1993,2.42
BES,1994,2.397
BES,1995,2.356
BES,1996,2.286
BES,1997,2.197
BES,1998,2.089
BES,1999,1.968
BES,2000,1.86
BES,2001,1.767
BES,2002,1.695
BES,2003,1.644
BES,2004,1.61
BES,2005,1.605
BES,2006,1.626
BES,2007,1.668
BES,2008,1.698
BES,2009,1.704
BES,2010,1.677
BES,2011,1.63
BES,2012,1.53
BES,2013,1.64
BES,2014,1.51
BES,2015,1.32
BES,2016,1.53
BES,2017,1.5
BES,2018,1.58
BES,2019,1.52
BES,2020,1.7
BES,2021,1.58
BES,2022,1.5
BES,2023,1.473
BIH,1950,5.069
BIH,1951,4.847
BIH,1952,5.019
BIH,1953,4.941
BIH,1954,4.819
BIH,1955,4.583
BIH,1956,4.361
BIH,1957,4.091
BIH,1958,4.06
BIH,1959,3.992
BIH,1960,3.963
BIH,1961,3.888
BIH,1962,3.805
BIH,1963,3.7
BIH,1964,3.6
BIH,1965,3.53
BIH,1966,3.394
BIH,1967,3.219
BIH,1968,3.076
BIH,1969,2.954
BIH,1970,2.791
BIH,1971,2.749
BIH,1972,2.672
BIH,1973,2.539
BIH,1974,2.454
BIH,1975,2.389
BIH,1976,2.314
BIH,1977,2.197
BIH,1978,2.081
BIH,1979,1.993
BIH,1980,1.98
BIH,1981,2.024
BIH,1982,2.052
BIH,1983,2.049
BIH,1984,2.015
BIH,1985,1.96
BIH,1986,1.909
BIH,1987,1.879
BIH,1988,1.849
BIH,1989,1.792
BIH,1990,1.786
BIH,1991,1.782
BIH,1992,1.758
BIH,1993,1.729
BIH,1994,1.698
BIH,1995,1.669
BIH,1996,1.652
BIH,1997,1.686
BIH,1998,1.561
BIH,1999,1.366
BIH,2000,1.282
BIH,2001,1.23
BIH,2002,1.231
BIH,2003,1.219
BIH,2004,1.221
BIH,2005,1.203
BIH,2006,1.18
BIH,2007,1.19
BIH,2008,1.21
BIH,2009,1.267
BIH,2010,1.26
BIH,2011,1.209
BIH,2012,1.252
BIH,2013,1.278
BIH,2014,1.262
BIH,2015,1.322
BIH,2016,1.36
BIH,2017,1.419
BIH,2018,1.504
BIH,2019,1.509
BIH,2020,1.515
BIH,2021,1.49
BIH,2022,1.481
BIH,2023,1.486
BWA,1950,6.429
BWA,1951,6.436
BWA,1952,6.439
BWA,1953,6.473
BWA,1954,6.507
BWA,1955,6.546
BWA,1956,6.585
BWA,1957,6.62
BWA,1958,6.624
BWA,1959,6.621
BWA,1960,6.595
BWA,1961,6.564
BWA,1962,6.536
BWA,1963,6.578
BWA,1964,6.613
BWA,1965,6.604
BWA,1966,6.606
BWA,1967,6.598
BWA,1968,6.582
BWA,1969,6.559
BWA,1970,6.55
BWA,1971,6.544
BWA,1972,6.563
BWA,1973,6.587
BWA,1974,6.614
BWA,1975,6.613
BWA,1976,6.599
BWA,1977,6.543
BWA,1978,6.479
BWA,1979,6.395
BWA,1980,6.292
BWA,1981,6.163
BWA,1982,5.97
BWA,1983,5.785
BWA,1984,5.625
BWA,1985,5.482
BWA,1986,5.332
BWA,1987,5.104
BWA,1988,4.878
BWA,1989,4.666
BWA,1990,4.509
BWA,1991,4.365
BWA,1992,4.255
BWA,1993,4.152
BWA,1994,4.021
BWA,1995,3.792
BWA,1996,3.573
BWA,1997,3.431
BWA,1998,3.362
BWA,1999,3.313
BWA,2000,3.294
BWA,2001,3.248
BWA,2002,3.175
BWA,2003,3.106
BWA,2004,3.063
BWA,2005,3.082
BWA,2006,3.114
BWA,2007,3.127
BWA,2008,3.131
BWA,2009,3.133
BWA,2010,3.135
BWA,2011,3.103
BWA,2012,3.07
BWA,2013,3.045
BWA,2014,3.027
BWA,2015,3.008
BWA,2016,2.99
BWA,2017,2.969
BWA,2018,2.941
BWA,2019,2.906
BWA,2020,2.861
BWA,2021,2.827
BWA,2022,2.785
BWA,2023,2.732
BRA,1950,6.122
BRA,1951,6.115
BRA,1952,6.102
BRA,1953,6.093
BRA,1954,6.087
BRA,1955,6.084
BRA,1956,6.083
BRA,1957,6.084
BRA,1958,6.083
BRA,1959,6.077
BRA,1960,6.051
BRA,1961,6.022
BRA,1962,5.984
BRA,1963,5.93
BRA,1964,5.818
BRA,1965,5.677
BRA,1966,5.516
BRA,1967,5.336
BRA,1968,5.165
BRA,1969,5.041
BRA,1970,4.934
BRA,1971,4.838
BRA,1972,4.735
BRA,1973,4.638
BRA,1974,4.502
BRA,1975,4.415
BRA,1976,4.339
BRA,1977,4.267
BRA,1978,4.195
BRA,1979,4.12
BRA,1980,4.037
BRA,1981,3.943
BRA,1982,3.838
BRA,1983,3.723
BRA,1984,3.6
BRA,1985,3.48
BRA,1986,3.361
BRA,1987,3.232
BRA,1988,3.112
BRA,1989,3.007
BRA,1990,2.896
BRA,1991,2.805
BRA,1992,2.71
BRA,1993,2.66
BRA,1994,2.603
BRA,1995,2.567
BRA,1996,2.511
BRA,1997,2.468
BRA,1998,2.418
BRA,1999,2.335
BRA,2000,2.247
BRA,2001,2.162
BRA,2002,2.081
BRA,2003,2.006
BRA,2004,1.973
BRA,2005,1.942
BRA,2006,1.896
BRA,2007,1.854
BRA,2008,1.815
BRA,2009,1.799
BRA,2010,1.786
BRA,2011,1.777
BRA,2012,1.766
BRA,2013,1.761
BRA,2014,1.775
BRA,2015,1.777
BRA,2016,1.727
BRA,2017,1.74
BRA,2018,1.744
BRA,2019,1.705
BRA,2020,1.653
BRA,2021,1.638
BRA,2022,1.629
BRA,2023,1.619
VGB,1950,5.049
VGB,1951,5.13
VGB,1952,5.202
VGB,1953,5.251
VGB,1954,5.274
VGB,1955,5.303
VGB,1956,5.226
VGB,1957,5.158
VGB,1958,5.063
VGB,1959,4.945
VGB,1960,4.812
VGB,1961,4.667
VGB,1962,4.514
VGB,1963,4.363
VGB,1964,4.194
VGB,1965,4.053
VGB,1966,3.965
VGB,1967,3.912
VGB,1968,3.875
VGB,1969,3.807
VGB,1970,3.739
VGB,1971,3.642
VGB,1972,3.542
VGB,1973,3.428
VGB,1974,3.333
VGB,1975,3.254
VGB,1976,3.2
VGB,1977,3.148
VGB,1978,3.113
VGB,1979,3.066
VGB,1980,2.924
VGB,1981,2.334
VGB,1982,2.269
VGB,1983,2.121
VGB,1984,1.987
VGB,1985,1.919
VGB,1986,1.78
VGB,1987,1.717
VGB,1988,1.711
VGB,1989,1.769
VGB,1990,1.779
VGB,1991,1.843
VGB,1992,1.878
VGB,1993,1.81
VGB,1994,1.659
VGB,1995,1.777
VGB,1996,1.894
VGB,1997,2.009
VGB,1998,1.523
VGB,1999,1.786
VGB,2000,1.839
VGB,2001,1.517
VGB,2002,1.247
VGB,2003,1.309
VGB,2004,1.5
VGB,2005,1.34
VGB,2006,1.234
VGB,2007,1.312
VGB,2008,1.272
VGB,2009,1.23
VGB,2010,1.183
VGB,2011,1.268
VGB,2012,1.103
VGB,2013,1.086
VGB,2014,1.235
VGB,2015,1.186
VGB,2016,0.987
VGB,2017,0.873
VGB,2018,0.905
VGB,2019,0.941
VGB,2020,0.975
VGB,2021,0.999
VGB,2022,1.025
VGB,2023,1.045
BRN,1950,6.977
BRN,1951,7.028
BRN,1952,7.1
BRN,1953,7.2
BRN,1954,7.308
BRN,1955,7.397
BRN,1956,7.448
BRN,1957,7.476
BRN,1958,7.475
BRN,1959,7.421
BRN,1960,7.322
BRN,1961,7.185
BRN,1962,7.03
BRN,1963,6.893
BRN,1964,6.773
BRN,1965,6.647
BRN,1966,6.514
BRN,1967,6.372
BRN,1968,6.204
BRN,1969,6.008
BRN,1970,5.801
BRN,1971,5.619
BRN,1972,5.5
BRN,1973,5.355
BRN,1974,5.183
BRN,1975,4.99
BRN,1976,4.784
BRN,1977,4.58
BRN,1978,4.389
BRN,1979,4.216
BRN,1980,4.067
BRN,1981,3.943
BRN,1982,3.841
BRN,1983,3.751
BRN,1984,3.68
BRN,1985,3.612
BRN,1986,3.549
BRN,1987,3.491
BRN,1988,3.435
BRN,1989,3.364
BRN,1990,3.29
BRN,1991,3.206
BRN,1992,3.111
BRN,1993,3.007
BRN,1994,2.901
BRN,1995,2.787
BRN,1996,2.681
BRN,1997,2.6
BRN,1998,2.533
BRN,1999,2.461
BRN,2000,2.398
BRN,2001,2.337
BRN,2002,2.264
BRN,2003,2.185
BRN,2004,2.104
BRN,2005,2.024
BRN,2006,1.969
BRN,2007,1.933
BRN,2008,1.918
BRN,2009,1.921
BRN,2010,1.937
BRN,2011,1.957
BRN,2012,1.973
BRN,2013,1.978
BRN,2014,1.969
BRN,2015,1.947
BRN,2016,1.915
BRN,2017,1.881
BRN,2018,1.848
BRN,2019,1.819
BRN,2020,1.796
BRN,2021,1.778
BRN,2022,1.764
BRN,2023,1.747
BGR,1950,2.482
BGR,1951,2.45
BGR,1952,2.442
BGR,1953,2.409
BGR,1954,2.353
BGR,1955,2.37
BGR,1956,2.332
BGR,1957,2.237
BGR,1958,2.207
BGR,1959,2.211
BGR,1960,2.309
BGR,1961,2.283
BGR,1962,2.232
BGR,1963,2.201
BGR,1964,2.175
BGR,1965,2.085
BGR,1966,2.024
BGR,1967,2.032
BGR,1968,2.271
BGR,1969,2.274
BGR,1970,2.179
BGR,1971,2.105
BGR,1972,2.037
BGR,1973,2.153
BGR,1974,2.29
BGR,1975,2.235
BGR,1976,2.246
BGR,1977,2.205
BGR,1978,2.149
BGR,1979,2.15
BGR,1980,2.056
BGR,1981,2.009
BGR,1982,2.014
BGR,1983,2.006
BGR,1984,1.999
BGR,1985,1.967
BGR,1986,2.004
BGR,1987,1.961
BGR,1988,1.969
BGR,1989,1.894
BGR,1990,1.795
BGR,1991,1.647
BGR,1992,1.538
BGR,1993,1.46
BGR,1994,1.371
BGR,1995,1.247
BGR,1996,1.237
BGR,1997,1.113
BGR,1998,1.136
BGR,1999,1.257
BGR,2000,1.29
BGR,2001,1.228
BGR,2002,1.224
BGR,2003,1.254
BGR,2004,1.317
BGR,2005,1.358
BGR,2006,1.431
BGR,2007,1.481
BGR,2008,1.552
BGR,2009,1.642
BGR,2010,1.567
BGR,2011,1.505
BGR,2012,1.5
BGR,2013,1.482
BGR,2014,1.53
BGR,2015,1.528
BGR,2016,1.541
BGR,2017,1.557
BGR,2018,1.558
BGR,2019,1.58
BGR,2020,1.557
BGR,2021,1.586
BGR,2022,1.767
BGR,2023,1.749
BFA,1950,5.822
BFA,1951,5.874
BFA,1952,5.926
BFA,1953,5.975
BFA,1954,6.012
BFA,1955,6.055
BFA,1956,6.093
BFA,1957,6.126
BFA,1958,6.171
BFA,1959,6.22
BFA,1960,6.248
BFA,1961,6.286
BFA,1962,6.322
BFA,1963,6.356
BFA,1964,6.419
BFA,1965,6.471
BFA,1966,6.527
BFA,1967,6.585
BFA,1968,6.645
BFA,1969,6.664
BFA,1970,6.685
BFA,1971,6.698
BFA,1972,6.719
BFA,1973,6.77
BFA,1974,6.842
BFA,1975,6.913
BFA,1976,6.952
BFA,1977,7.046
BFA,1978,7.148
BFA,1979,7.194
BFA,1980,7.222
BFA,1981,7.256
BFA,1982,7.253
BFA,1983,7.251
BFA,1984,7.245
BFA,1985,7.242
BFA,1986,7.218
BFA,1987,7.168
BFA,1988,7.109
BFA,1989,7.047
BFA,1990,7.009
BFA,1991,6.973
BFA,1992,6.936
BFA,1993,6.889
BFA,1994,6.843
BFA,1995,6.814
BFA,1996,6.779
BFA,1997,6.724
BFA,1998,6.661
BFA,1999,6.586
BFA,2000,6.519
BFA,2001,6.431
BFA,2002,6.339
BFA,2003,6.28
BFA,2004,6.216
BFA,2005,6.182
BFA,2006,6.17
BFA,2007,6.11
BFA,2008,6.05
BFA,2009,5.992
BFA,2010,5.936
BFA,2011,5.869
BFA,2012,5.793
BFA,2013,5.697
BFA,2014,5.595
BFA,2015,5.478
BFA,2016,5.331
BFA,2017,5.17
BFA,2018,4.921
BFA,2019,4.681
BFA,2020,4.44
BFA,2021,4.361
BFA,2022,4.275
